  
       XFOIL         Version 6.99
  
 Calculated polar for: AG12                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.275 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0290   0.00799   0.00226  -0.0436   1.0000   0.3751
  -1.500   0.0237   0.00730   0.00215  -0.0431   1.0000   0.5504
  -1.000   0.0676   0.00612   0.00209  -0.0397   1.0000   0.8899
   0.000   0.2205   0.00613   0.00183  -0.0484   0.9579   1.0000
   0.500   0.2881   0.00614   0.00169  -0.0499   0.8948   1.0000
   1.000   0.3388   0.00640   0.00162  -0.0476   0.8145   1.0000
   1.500   0.3894   0.00681   0.00166  -0.0457   0.7326   1.0000
   2.000   0.4413   0.00729   0.00178  -0.0444   0.6520   1.0000
   2.500   0.4941   0.00781   0.00197  -0.0434   0.5734   1.0000
   3.000   0.5472   0.00837   0.00227  -0.0427   0.4978   1.0000
   3.500   0.6004   0.00898   0.00262  -0.0421   0.4238   1.0000
   4.000   0.6535   0.00966   0.00309  -0.0416   0.3512   1.0000
   4.500   0.7065   0.01042   0.00364  -0.0412   0.2790   1.0000
   5.000   0.7589   0.01132   0.00433  -0.0408   0.2085   1.0000
   5.500   0.8107   0.01242   0.00525  -0.0403   0.1447   1.0000
   6.000   0.8616   0.01374   0.00640  -0.0397   0.0918   1.0000
   6.500   0.9112   0.01542   0.00802  -0.0389   0.0541   1.0000
   7.000   0.9587   0.01764   0.01038  -0.0378   0.0312   1.0000
   7.500   1.0037   0.02048   0.01347  -0.0362   0.0203   1.0000
   8.000   1.0465   0.02386   0.01714  -0.0344   0.0157   1.0000
   8.500   1.0767   0.03186   0.02601  -0.0316   0.0143   1.0000
   9.000   1.0981   0.04004   0.03513  -0.0290   0.0142   1.0000
